id,template,type,question,answer
550,merged_variance,statistics,"In the variance archive, two groups of integer measurements were merged. For Group A, the keeper knows its average and squared-spread seal. For the combined data, he knows the combined average and combined squared-spread seal. He also knows only the size of Group B, not its squared-spread seal. Here the squared-spread seal means population variance.

Earlier merge records:
Group A size 5, Group B size 4, Group A average 34/5, Group A squared-spread 604/25, combined average 62/9, combined squared-spread 1394/81 -> Group B squared-spread 17/2
Group A size 5, Group B size 3, Group A average 41/5, Group A squared-spread 314/25, combined average 71/8, combined squared-spread 1047/64 -> Group B squared-spread 62/3

Now determine Group B's squared-spread seal for:
Group A size 5, Group B size 3, Group A average 53/5, Group A squared-spread 386/25, combined average 83/8, combined squared-spread 815/64
Please only give the answer in reduced numerical form and only reply with the answer.",8
551,merged_variance,statistics,"In the variance archive, two groups of integer measurements were merged. For Group A, the keeper knows its average and squared-spread seal. For the combined data, he knows the combined average and combined squared-spread seal. He also knows only the size of Group B, not its squared-spread seal. Here the squared-spread seal means population variance.

Earlier merge records:
Group A size 5, Group B size 4, Group A average 29/5, Group A squared-spread 234/25, combined average 49/9, combined squared-spread 794/81 -> Group B squared-spread 10
Group A size 4, Group B size 4, Group A average 19/4, Group A squared-spread 11/16, combined average 53/8, combined squared-spread 575/64 -> Group B squared-spread 41/4

Now determine Group B's squared-spread seal for:
Group A size 4, Group B size 4, Group A average 5, Group A squared-spread 7/2, combined average 17/2, combined squared-spread 69/4
Please only give the answer in reduced numerical form and only reply with the answer.",13/2
552,merged_variance,statistics,"In the variance archive, two groups of integer measurements were merged. For Group A, the keeper knows its average and squared-spread seal. For the combined data, he knows the combined average and combined squared-spread seal. He also knows only the size of Group B, not its squared-spread seal. Here the squared-spread seal means population variance.

Earlier merge records:
Group A size 3, Group B size 5, Group A average 7, Group A squared-spread 56/3, combined average 71/8, combined squared-spread 823/64 -> Group B squared-spread 6
Group A size 3, Group B size 3, Group A average 26/3, Group A squared-spread 182/9, combined average 25/3, combined squared-spread 131/9 -> Group B squared-spread 26/3

Now determine Group B's squared-spread seal for:
Group A size 4, Group B size 4, Group A average 7, Group A squared-spread 43/2, combined average 7, combined squared-spread 20
Please only give the answer in reduced numerical form and only reply with the answer.",37/2
553,merged_variance,statistics,"In the variance archive, two groups of integer measurements were merged. For Group A, the keeper knows its average and squared-spread seal. For the combined data, he knows the combined average and combined squared-spread seal. He also knows only the size of Group B, not its squared-spread seal. Here the squared-spread seal means population variance.

Earlier merge records:
Group A size 5, Group B size 3, Group A average 33/5, Group A squared-spread 226/25, combined average 57/8, combined squared-spread 983/64 -> Group B squared-spread 74/3
Group A size 5, Group B size 4, Group A average 17/5, Group A squared-spread 26/25, combined average 65/9, combined squared-spread 1796/81 -> Group B squared-spread 15/2

Now determine Group B's squared-spread seal for:
Group A size 5, Group B size 4, Group A average 59/5, Group A squared-spread 204/25, combined average 101/9, combined squared-spread 770/81
Please only give the answer in reduced numerical form and only reply with the answer.",41/4
554,merged_variance,statistics,"In the variance archive, two groups of integer measurements were merged. For Group A, the keeper knows its average and squared-spread seal. For the combined data, he knows the combined average and combined squared-spread seal. He also knows only the size of Group B, not its squared-spread seal. Here the squared-spread seal means population variance.

Earlier merge records:
Group A size 3, Group B size 4, Group A average 25/3, Group A squared-spread 26/9, combined average 65/7, combined squared-spread 724/49 -> Group B squared-spread 45/2
Group A size 3, Group B size 5, Group A average 20/3, Group A squared-spread 104/9, combined average 25/4, combined squared-spread 251/16 -> Group B squared-spread 18

Now determine Group B's squared-spread seal for:
Group A size 5, Group B size 4, Group A average 43/5, Group A squared-spread 456/25, combined average 61/9, combined squared-spread 1832/81
Please only give the answer in reduced numerical form and only reply with the answer.",75/4
555,merged_variance,statistics,"In the variance archive, two groups of integer measurements were merged. For Group A, the keeper knows its average and squared-spread seal. For the combined data, he knows the combined average and combined squared-spread seal. He also knows only the size of Group B, not its squared-spread seal. Here the squared-spread seal means population variance.

Earlier merge records:
Group A size 5, Group B size 4, Group A average 49/5, Group A squared-spread 584/25, combined average 77/9, combined squared-spread 1478/81 -> Group B squared-spread 15/2
Group A size 4, Group B size 4, Group A average 23/2, Group A squared-spread 21/4, combined average 39/4, combined squared-spread 199/16 -> Group B squared-spread 27/2

Now determine Group B's squared-spread seal for:
Group A size 4, Group B size 4, Group A average 33/4, Group A squared-spread 267/16, combined average 47/8, combined squared-spread 1223/64
Please only give the answer in reduced numerical form and only reply with the answer.",41/4
556,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 2 jade, 0 onyx -> 18
0 amber, 4 jade, 3 onyx -> 55
3 amber, 2 jade, 4 onyx -> 56
4 amber, 3 jade, 2 onyx -> 47

4 amber, 0 jade, 3 onyx -> 17
3 amber, 0 jade, 2 onyx -> 12
2 amber, 2 jade, 4 onyx -> 20
3 amber, 0 jade, 3 onyx -> 15

Now fill the torn line using these entries:
3 amber, 1 jade, 0 onyx -> 16
2 amber, 3 jade, 0 onyx -> 27
0 amber, 0 jade, 1 onyx -> 7
1 amber, 0 jade, 1 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",10
557,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 3 jade, 4 onyx -> 53
0 amber, 3 jade, 2 onyx -> 16
3 amber, 0 jade, 0 onyx -> 27
1 amber, 2 jade, 1 onyx -> 18

0 amber, 2 jade, 3 onyx -> 42
3 amber, 4 jade, 1 onyx -> 65
0 amber, 4 jade, 0 onyx -> 36
2 amber, 3 jade, 3 onyx -> 65

Now fill the torn line using these entries:
0 amber, 3 jade, 0 onyx -> 18
0 amber, 2 jade, 4 onyx -> 48
1 amber, 0 jade, 0 onyx -> 6
2 amber, 0 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",48
558,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 3 jade, 0 onyx -> 40
2 amber, 1 jade, 3 onyx -> 36
1 amber, 2 jade, 1 onyx -> 28
2 amber, 0 jade, 1 onyx -> 20

3 amber, 1 jade, 1 onyx -> 39
0 amber, 2 jade, 3 onyx -> 29
2 amber, 1 jade, 0 onyx -> 25
2 amber, 3 jade, 3 onyx -> 54

Now fill the torn line using these entries:
1 amber, 2 jade, 0 onyx -> 12
1 amber, 1 jade, 1 onyx -> 11
4 amber, 1 jade, 0 onyx -> 13
0 amber, 1 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",21
559,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 1 jade, 0 onyx -> 17
3 amber, 0 jade, 2 onyx -> 21
2 amber, 3 jade, 1 onyx -> 19
0 amber, 3 jade, 1 onyx -> 9

3 amber, 2 jade, 3 onyx -> 45
1 amber, 3 jade, 4 onyx -> 49
3 amber, 0 jade, 0 onyx -> 12
3 amber, 1 jade, 0 onyx -> 15

Now fill the torn line using these entries:
4 amber, 3 jade, 0 onyx -> 35
1 amber, 0 jade, 4 onyx -> 13
3 amber, 2 jade, 2 onyx -> 29
3 amber, 3 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",34
560,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 3 jade, 3 onyx -> 35
2 amber, 0 jade, 0 onyx -> 4
0 amber, 0 jade, 4 onyx -> 12
4 amber, 2 jade, 3 onyx -> 33

1 amber, 2 jade, 3 onyx -> 34
1 amber, 0 jade, 3 onyx -> 26
4 amber, 3 jade, 4 onyx -> 60
1 amber, 1 jade, 3 onyx -> 30

Now fill the torn line using these entries:
0 amber, 4 jade, 2 onyx -> 40
3 amber, 3 jade, 4 onyx -> 44
3 amber, 3 jade, 1 onyx -> 38
4 amber, 0 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",20
561,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 3 jade, 4 onyx -> 73
2 amber, 0 jade, 2 onyx -> 26
0 amber, 3 jade, 1 onyx -> 27
1 amber, 1 jade, 3 onyx -> 32

2 amber, 3 jade, 1 onyx -> 40
0 amber, 2 jade, 3 onyx -> 45
3 amber, 3 jade, 0 onyx -> 33
1 amber, 3 jade, 4 onyx -> 65

Now fill the torn line using these entries:
1 amber, 3 jade, 1 onyx -> 31
1 amber, 4 jade, 4 onyx -> 53
4 amber, 4 jade, 3 onyx -> 63
4 amber, 0 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",30
562,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 1 jade, 0 onyx -> 28
3 amber, 3 jade, 3 onyx -> 51
1 amber, 2 jade, 2 onyx -> 29
4 amber, 0 jade, 3 onyx -> 32

1 amber, 2 jade, 4 onyx -> 22
4 amber, 2 jade, 0 onyx -> 12
1 amber, 3 jade, 1 onyx -> 12
2 amber, 1 jade, 4 onyx -> 22

Now fill the torn line using these entries:
1 amber, 2 jade, 4 onyx -> 42
0 amber, 4 jade, 2 onyx -> 44
1 amber, 1 jade, 2 onyx -> 25
0 amber, 4 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",36
563,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 0 jade, 4 onyx -> 16
3 amber, 3 jade, 1 onyx -> 30
3 amber, 4 jade, 2 onyx -> 38
3 amber, 1 jade, 3 onyx -> 26

3 amber, 3 jade, 3 onyx -> 57
2 amber, 1 jade, 3 onyx -> 43
4 amber, 2 jade, 0 onyx -> 32
1 amber, 1 jade, 3 onyx -> 37

Now fill the torn line using these entries:
4 amber, 0 jade, 3 onyx -> 22
2 amber, 2 jade, 1 onyx -> 26
4 amber, 1 jade, 0 onyx -> 24
4 amber, 3 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",48
564,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 1 jade, 4 onyx -> 39
4 amber, 2 jade, 3 onyx -> 39
3 amber, 1 jade, 3 onyx -> 32
0 amber, 2 jade, 4 onyx -> 38

0 amber, 3 jade, 1 onyx -> 30
0 amber, 4 jade, 0 onyx -> 32
4 amber, 2 jade, 0 onyx -> 32
4 amber, 3 jade, 3 onyx -> 58

Now fill the torn line using these entries:
4 amber, 2 jade, 0 onyx -> 36
4 amber, 3 jade, 0 onyx -> 38
1 amber, 1 jade, 1 onyx -> 19
3 amber, 0 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",60
565,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 2 jade, 3 onyx -> 47
4 amber, 2 jade, 4 onyx -> 74
3 amber, 0 jade, 0 onyx -> 18
4 amber, 3 jade, 4 onyx -> 81

4 amber, 4 jade, 4 onyx -> 60
4 amber, 4 jade, 3 onyx -> 55
1 amber, 0 jade, 4 onyx -> 25
1 amber, 2 jade, 4 onyx -> 35

Now fill the torn line using these entries:
4 amber, 4 jade, 4 onyx -> 68
0 amber, 2 jade, 0 onyx -> 4
4 amber, 0 jade, 2 onyx -> 42
4 amber, 1 jade, 3 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",53
566,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 3 jade, 4 onyx -> 55
0 amber, 0 jade, 2 onyx -> 14
2 amber, 2 jade, 1 onyx -> 33
0 amber, 0 jade, 3 onyx -> 21

4 amber, 0 jade, 1 onyx -> 26
0 amber, 1 jade, 2 onyx -> 21
4 amber, 2 jade, 4 onyx -> 62
3 amber, 4 jade, 3 onyx -> 69

Now fill the torn line using these entries:
2 amber, 0 jade, 3 onyx -> 29
3 amber, 2 jade, 3 onyx -> 41
0 amber, 2 jade, 0 onyx -> 8
4 amber, 3 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",42
567,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 3 jade, 3 onyx -> 44
1 amber, 2 jade, 1 onyx -> 27
1 amber, 4 jade, 3 onyx -> 51
4 amber, 2 jade, 2 onyx -> 56

3 amber, 1 jade, 1 onyx -> 22
0 amber, 2 jade, 0 onyx -> 10
1 amber, 0 jade, 3 onyx -> 11
4 amber, 4 jade, 4 onyx -> 48

Now fill the torn line using these entries:
1 amber, 4 jade, 1 onyx -> 34
0 amber, 1 jade, 0 onyx -> 7
1 amber, 3 jade, 2 onyx -> 30
2 amber, 1 jade, 1 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",16
568,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
0 amber, 1 jade, 1 onyx -> 10
4 amber, 0 jade, 3 onyx -> 29
3 amber, 4 jade, 4 onyx -> 55
4 amber, 2 jade, 0 onyx -> 34

2 amber, 3 jade, 3 onyx -> 59
0 amber, 1 jade, 1 onyx -> 17
1 amber, 4 jade, 3 onyx -> 63
1 amber, 3 jade, 0 onyx -> 28

Now fill the torn line using these entries:
4 amber, 4 jade, 0 onyx -> 40
3 amber, 0 jade, 3 onyx -> 21
4 amber, 2 jade, 1 onyx -> 31
3 amber, 4 jade, 3 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",45
569,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 2 jade, 2 onyx -> 50
4 amber, 2 jade, 0 onyx -> 40
1 amber, 3 jade, 3 onyx -> 35
2 amber, 0 jade, 1 onyx -> 21

1 amber, 4 jade, 0 onyx -> 22
1 amber, 3 jade, 2 onyx -> 26
4 amber, 4 jade, 3 onyx -> 52
4 amber, 3 jade, 3 onyx -> 48

Now fill the torn line using these entries:
0 amber, 4 jade, 4 onyx -> 44
3 amber, 2 jade, 1 onyx -> 24
2 amber, 0 jade, 0 onyx -> 6
2 amber, 0 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",34
570,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 4 jade, 1 onyx -> 29
2 amber, 2 jade, 0 onyx -> 12
4 amber, 2 jade, 1 onyx -> 26
2 amber, 2 jade, 1 onyx -> 20

4 amber, 2 jade, 4 onyx -> 34
1 amber, 0 jade, 1 onyx -> 6
0 amber, 3 jade, 4 onyx -> 31
3 amber, 3 jade, 3 onyx -> 33

Now fill the torn line using these entries:
0 amber, 1 jade, 0 onyx -> 5
2 amber, 2 jade, 3 onyx -> 31
4 amber, 3 jade, 4 onyx -> 51
2 amber, 4 jade, 3 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",41
571,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 3 jade, 3 onyx -> 30
3 amber, 1 jade, 2 onyx -> 23
1 amber, 0 jade, 0 onyx -> 5
3 amber, 4 jade, 3 onyx -> 32

3 amber, 0 jade, 3 onyx -> 39
1 amber, 2 jade, 4 onyx -> 51
3 amber, 3 jade, 4 onyx -> 68
3 amber, 3 jade, 1 onyx -> 44

Now fill the torn line using these entries:
0 amber, 2 jade, 0 onyx -> 16
2 amber, 3 jade, 3 onyx -> 44
3 amber, 3 jade, 2 onyx -> 49
0 amber, 3 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",24
572,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 2 jade, 2 onyx -> 23
1 amber, 2 jade, 2 onyx -> 17
4 amber, 1 jade, 2 onyx -> 21
3 amber, 1 jade, 3 onyx -> 20

0 amber, 0 jade, 4 onyx -> 32
0 amber, 4 jade, 2 onyx -> 40
1 amber, 1 jade, 4 onyx -> 44
4 amber, 2 jade, 1 onyx -> 44

Now fill the torn line using these entries:
3 amber, 4 jade, 4 onyx -> 69
4 amber, 3 jade, 3 onyx -> 64
0 amber, 3 jade, 4 onyx -> 45
1 amber, 0 jade, 1 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",16
573,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 0 jade, 3 onyx -> 30
2 amber, 4 jade, 0 onyx -> 40
3 amber, 4 jade, 4 onyx -> 70
3 amber, 4 jade, 2 onyx -> 58

3 amber, 2 jade, 1 onyx -> 29
3 amber, 0 jade, 1 onyx -> 13
1 amber, 0 jade, 2 onyx -> 16
1 amber, 4 jade, 4 onyx -> 62

Now fill the torn line using these entries:
3 amber, 1 jade, 4 onyx -> 37
4 amber, 0 jade, 2 onyx -> 36
1 amber, 4 jade, 2 onyx -> 32
0 amber, 3 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",15
574,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 1 jade, 4 onyx -> 30
3 amber, 0 jade, 1 onyx -> 14
1 amber, 2 jade, 0 onyx -> 16
4 amber, 3 jade, 3 onyx -> 40

4 amber, 1 jade, 0 onyx -> 38
0 amber, 4 jade, 1 onyx -> 33
0 amber, 2 jade, 1 onyx -> 21
2 amber, 2 jade, 1 onyx -> 37

Now fill the torn line using these entries:
2 amber, 4 jade, 3 onyx -> 54
4 amber, 0 jade, 1 onyx -> 26
2 amber, 3 jade, 0 onyx -> 39
0 amber, 1 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",9
575,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 3 jade, 1 onyx -> 27
3 amber, 4 jade, 1 onyx -> 43
0 amber, 2 jade, 3 onyx -> 24
0 amber, 0 jade, 1 onyx -> 4

2 amber, 2 jade, 2 onyx -> 30
0 amber, 4 jade, 2 onyx -> 36
3 amber, 2 jade, 3 onyx -> 37
3 amber, 0 jade, 1 onyx -> 17

Now fill the torn line using these entries:
0 amber, 1 jade, 3 onyx -> 11
1 amber, 4 jade, 1 onyx -> 17
4 amber, 1 jade, 4 onyx -> 38
2 amber, 0 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",12
576,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 2 jade, 1 onyx -> 19
3 amber, 0 jade, 0 onyx -> 27
2 amber, 0 jade, 4 onyx -> 42
1 amber, 4 jade, 1 onyx -> 23

0 amber, 3 jade, 4 onyx -> 47
1 amber, 1 jade, 1 onyx -> 19
1 amber, 2 jade, 2 onyx -> 33
3 amber, 0 jade, 1 onyx -> 20

Now fill the torn line using these entries:
2 amber, 3 jade, 0 onyx -> 22
1 amber, 3 jade, 2 onyx -> 33
2 amber, 0 jade, 2 onyx -> 26
1 amber, 3 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",17
577,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 2 jade, 0 onyx -> 50
3 amber, 3 jade, 3 onyx -> 63
3 amber, 4 jade, 4 onyx -> 76
3 amber, 3 jade, 1 onyx -> 55

3 amber, 2 jade, 3 onyx -> 61
0 amber, 2 jade, 3 onyx -> 34
3 amber, 1 jade, 2 onyx -> 48
3 amber, 1 jade, 3 onyx -> 56

Now fill the torn line using these entries:
4 amber, 2 jade, 2 onyx -> 36
2 amber, 3 jade, 1 onyx -> 26
0 amber, 2 jade, 2 onyx -> 12
4 amber, 3 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",40
578,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 0 jade, 1 onyx -> 16
1 amber, 2 jade, 1 onyx -> 34
4 amber, 0 jade, 3 onyx -> 56
3 amber, 1 jade, 3 onyx -> 57

3 amber, 4 jade, 2 onyx -> 35
1 amber, 3 jade, 4 onyx -> 40
3 amber, 2 jade, 4 onyx -> 43
2 amber, 1 jade, 3 onyx -> 30

Now fill the torn line using these entries:
0 amber, 4 jade, 1 onyx -> 24
3 amber, 4 jade, 1 onyx -> 51
1 amber, 3 jade, 1 onyx -> 28
0 amber, 4 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",36
579,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 3 jade, 1 onyx -> 42
3 amber, 3 jade, 1 onyx -> 48
3 amber, 3 jade, 3 onyx -> 54
2 amber, 0 jade, 3 onyx -> 21

1 amber, 2 jade, 1 onyx -> 16
4 amber, 4 jade, 1 onyx -> 39
2 amber, 4 jade, 4 onyx -> 38
3 amber, 0 jade, 1 onyx -> 18

Now fill the torn line using these entries:
4 amber, 1 jade, 3 onyx -> 31
2 amber, 2 jade, 0 onyx -> 14
1 amber, 4 jade, 1 onyx -> 24
2 amber, 4 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",32
580,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
4 amber, 1 jade, 1 onyx -> 23
2 amber, 1 jade, 3 onyx -> 23
0 amber, 4 jade, 0 onyx -> 32
2 amber, 2 jade, 4 onyx -> 34

4 amber, 0 jade, 0 onyx -> 16
1 amber, 4 jade, 4 onyx -> 32
3 amber, 0 jade, 4 onyx -> 32
4 amber, 1 jade, 2 onyx -> 28

Now fill the torn line using these entries:
4 amber, 1 jade, 1 onyx -> 46
4 amber, 2 jade, 3 onyx -> 61
3 amber, 3 jade, 4 onyx -> 62
0 amber, 1 jade, 1 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",10
581,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
3 amber, 3 jade, 3 onyx -> 36
3 amber, 2 jade, 2 onyx -> 32
1 amber, 1 jade, 4 onyx -> 18
1 amber, 2 jade, 0 onyx -> 12

4 amber, 3 jade, 3 onyx -> 60
1 amber, 4 jade, 1 onyx -> 23
1 amber, 0 jade, 2 onyx -> 21
3 amber, 1 jade, 3 onyx -> 47

Now fill the torn line using these entries:
1 amber, 1 jade, 4 onyx -> 26
4 amber, 2 jade, 3 onyx -> 35
4 amber, 0 jade, 1 onyx -> 21
1 amber, 4 jade, 2 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",22
582,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
2 amber, 4 jade, 2 onyx -> 28
0 amber, 1 jade, 1 onyx -> 6
1 amber, 2 jade, 2 onyx -> 16
2 amber, 4 jade, 3 onyx -> 30

2 amber, 0 jade, 2 onyx -> 16
0 amber, 2 jade, 4 onyx -> 18
4 amber, 1 jade, 1 onyx -> 26
3 amber, 0 jade, 3 onyx -> 24

Now fill the torn line using these entries:
4 amber, 2 jade, 3 onyx -> 57
0 amber, 1 jade, 3 onyx -> 32
0 amber, 1 jade, 2 onyx -> 23
1 amber, 2 jade, 3 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",42
583,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 1 jade, 0 onyx -> 13
1 amber, 3 jade, 3 onyx -> 27
4 amber, 2 jade, 3 onyx -> 50
4 amber, 2 jade, 2 onyx -> 48

0 amber, 3 jade, 1 onyx -> 23
1 amber, 0 jade, 4 onyx -> 29
2 amber, 1 jade, 4 onyx -> 44
4 amber, 4 jade, 4 onyx -> 80

Now fill the torn line using these entries:
2 amber, 4 jade, 1 onyx -> 57
3 amber, 2 jade, 4 onyx -> 72
1 amber, 3 jade, 3 onyx -> 60
0 amber, 4 jade, 0 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",36
584,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
1 amber, 0 jade, 1 onyx -> 6
4 amber, 4 jade, 3 onyx -> 57
4 amber, 3 jade, 1 onyx -> 42
2 amber, 3 jade, 2 onyx -> 39

1 amber, 2 jade, 4 onyx -> 26
2 amber, 3 jade, 0 onyx -> 18
3 amber, 1 jade, 2 onyx -> 28
3 amber, 1 jade, 0 onyx -> 20

Now fill the torn line using these entries:
1 amber, 1 jade, 4 onyx -> 47
2 amber, 3 jade, 3 onyx -> 60
2 amber, 2 jade, 3 onyx -> 54
0 amber, 3 jade, 4 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",50
585,three_crate,algebra,"In the three-crate ledger, the scribe never wrote the value of a single amber, jade, or onyx stone. He only recorded bundle values, and the value of a bundle is the sum of its stone values.

Earlier recovered pages:
0 amber, 3 jade, 1 onyx -> 23
1 amber, 4 jade, 0 onyx -> 25
2 amber, 0 jade, 2 onyx -> 26
1 amber, 1 jade, 4 onyx -> 42

4 amber, 3 jade, 4 onyx -> 46
2 amber, 1 jade, 2 onyx -> 22
4 amber, 4 jade, 3 onyx -> 45
3 amber, 3 jade, 3 onyx -> 36

Now fill the torn line using these entries:
3 amber, 2 jade, 3 onyx -> 52
4 amber, 0 jade, 2 onyx -> 38
1 amber, 0 jade, 2 onyx -> 17
0 amber, 0 jade, 1 onyx -> ?
Please only give the answer in numerical format and only reply with the answer.",5
